"","county_id","pct_dem","pct_bach","sex_ratio","log_pop_den"
"472",48473,36.4838982673378,21.1,99.4,4.60671311841774
"473",48493,25.591423850401,21.8,101.1,4.10788343602866
"474",48219,18.4834123222749,15.8,99.5,3.23447209820897
"475",48329,21.2741359377427,27.4,102.3,5.22809813548675
"476",48299,19.6508290816327,25.3,96.9,3.08021987165605
"477",48147,17.9077296641036,17.4,112,3.649294343074
"478",48041,42.6513350788499,41.7,102.1,5.93502441017404
"479",48165,9.71168437025796,11.4,104,2.62320403749598
"480",48179,10.8097535532664,13.9,111.6,3.18373942413256
"481",48237,8.82902107228594,13.5,133,2.26308690715706
"482",48035,17.2868217054264,19.8,97.1,2.90378006978605
"483",48029,59.2352094258127,28,97.5,7.34813231585919
"484",48023,10.912343470483,22.8,95.4,1.37886941441008
"485",48121,45.8916519730042,45.1,96.8,6.77385627234915
"486",48167,38.521011043973,31.1,97,6.64419981380347
"487",48393,3.11355311355311,25,92.6,-0.138732653461266
"488",48463,39.7482189909242,17.9,96,2.84937122822184
"489",48037,28.3839104138605,20.6,101.2,4.60981895292552
"490",48263,10.2620087336245,25.4,83.8,-0.330834991815371
"491",48425,15.7603119228401,26.4,100.8,3.83489028497329
"492",48199,12.7103761159081,16.8,93.1,4.14706741825135
"493",48289,12.4723676556137,14,99,2.76757728125591
"494",48351,19.3724194880264,9.7,105.1,2.68504296210572
"495",48389,38.2296519594409,12.3,129.6,1.76961001755727
"496",48453,72.9842916156645,50,102.1,7.08965677163702
"497",48087,12.884455527847,20.2,101.2,1.17165682274091
"498",48143,17.566265060241,31.5,94.7,3.64826486539182
"499",48345,7.07692307692308,16.8,117,0.234728390389355
"500",48083,11.0215053763441,15.8,107,1.86696367549927
"501",48325,30.2163729645327,19.8,106.5,3.62453499813486
"502",48213,19.6269216869145,17.3,95,4.44810535352532
"503",48277,21.0104628145914,18.7,92,3.97414284153169
"504",48267,12.5055041831792,22.5,98.3,1.25151575136326
"505",48477,24.7444831591173,26.8,96.7,4.03459139903765
"506",48429,10.4970914859862,16.2,107.8,2.32001142166966
"507",48003,14.6728810633523,12.2,103.5,2.48558182353125
"508",48177,25.7161716171617,13.1,103.4,2.96360451498531
"509",48305,18.7637001315213,17.3,106.8,1.8751453057713
"510",48505,47.3179580202125,11.6,98.4,2.60417163259036
"511",48221,17.5709308113489,26.4,95,4.89421869989255
"512",48269,5.0314465408805,20.9,97.5,-1.34867967001031
"513",48073,21.8010460359381,17.2,104.1,3.89288954377064
"514",48119,15.7115009746589,25.1,90.1,2.93469101582279
"515",48253,15.0022525904791,11.7,168.9,3.05882984466784
"516",9015,47.8199366125307,24.3,98.1,5.40959497092591
"517",9011,58.1823107733087,33.3,100.5,5.95262764617646
"518",9007,58.2978679765775,42.2,95.5,6.04476041173441
"519",12031,51.9322747667164,30,94.2,7.00367168035662
"520",9013,55.8951246376078,41.8,100.2,5.89419423081146
"521",9001,63.8491254426441,47.9,94.9,7.26936362911342
"522",12133,19.2015053587499,12.5,118.1,3.69383980574525
"523",12007,23.4178153253298,9.9,122.2,4.50969275707405
"524",12009,41.6766732504377,30.2,95.8,6.11337019709282
"525",12019,31.2035310308884,24.9,97.4,5.7926785161324
"526",12067,14.018691588785,11.8,145.9,2.75686038673393
"527",12069,39.885080529604,24,94.1,5.70060291234769
"528",12089,26.7744710132462,29.6,98.4,4.82372494708199
"529",12103,50.1120725934194,31.7,92.4,7.94769015805139
"530",12105,42.7073181503673,20.2,96.1,5.83259020857862
"531",12111,49.2121332647045,21.6,95.3,6.23225227435265
"532",12043,26.8047222759822,11.2,125,2.61828009773007
"533",12051,38.4028048305415,8.3,112.9,3.53153804636647
"534",12061,39.1289962364035,29.1,92.4,5.65138023955907
"535",12063,30.4035229621641,12.6,121.7,3.91599518569206
"536",12109,36.5282958420101,44.7,94.8,5.89535539763128
"537",12117,51.4134748553938,39.6,93.5,7.19879280718048
"538",12005,27.9290379561885,23.7,98.8,5.32963327468925
"539",12035,39.5497443963822,25.1,91.3,5.37724718652436
"540",12045,24.5122252408002,19.2,140.9,3.28252937500704
"541",12077,19.6045197740113,14.4,147.5,2.29438760413317
"542",12097,56.9731287000006,21.8,97.3,5.4549620566008
"543",12131,23.8835624350237,28.5,102.4,4.08346155480378
"544",12039,68.3927512913879,16.2,90.2,4.46427787732359
"545",12065,46.525787965616,22.3,110.4,3.13952050738681
"546",12083,36.9333543841645,20.1,92.3,5.35793954725401
"547",12049,27.29216152019,10.2,118.2,3.75175105320976
"548",12093,27.6796973518285,11.3,117.2,3.83158678230873
"549",12095,61.6812302080536,34.6,96.3,7.20525280135083
"550",12041,17.7175612298072,13.4,110.3,3.93078038777028
"551",12121,21.4644651830581,15.5,105.7,4.15328328992115
"552",12001,63.7663851687566,43.3,93.4,5.61235369397035
"553",12013,18.6487737158723,9.5,122.8,3.21804758061454
"554",12015,36.5949305723882,23.4,95.5,5.49150275749392
"555",12029,16.8020679468242,10.4,127.2,3.13549416408602
"556",12085,37.6225002804377,34.1,97.9,5.45700634277971
"557",12115,44.7370381406436,35.4,91.2,6.53951481380365
"558",12081,41.9078516218691,29.8,93.7,6.17867975057433
"559",12017,29.3063908961101,18.3,94.3,5.4013155414335
"560",12003,14.6042443361055,13.2,108.8,3.86787953368566
"561",12113,26.2978942255493,27.7,104.5,5.02478978565739
"562",12073,64.3082561968069,46.2,90.3,6.02338946760179
"563",12011,64.9839680474205,32.4,94.9,7.36026271007202
"564",12087,45.9936099550175,34.4,108.8,3.91702986663885
"565",12053,34.7620238856306,18.4,92.4,5.91815468215599
"566",12057,53.4790732701967,33.5,95.6,7.18206251805246
"567",12123,22.8756218905473,8.3,127.4,3.03492164256771
"568",12129,29.360768175583,18.3,118.7,3.92754018279378
"569",13189,40.3211763567766,14,84.5,4.38638990801648
"570",13211,28.9598618903755,20.7,96,3.95218647596091
"571",13149,15.4307116104869,8.7,97.6,3.66270579063138
"572",13095,70.1578601809826,21.4,85.8,5.59274255017997
"573",13111,17.4423337856174,21.8,94.2,4.16865627906873
"574",13153,43.6949272022341,28.3,94.1,5.9987766897287
"575",13175,35.7750598245148,16.2,89.8,4.05995786884187
"576",13255,39.4892932542475,17.8,93.9,5.78923083384832
"577",13271,34.4851576994434,8.6,135.9,3.58764364442179
"578",18171,22.2628571428571,19.4,99.5,3.11163035756197
"579",18165,29.2672943102743,14.2,100.2,4.09208429874697
"580",18179,21.2435609083654,18.2,96.2,4.32576472595002
"581",18003,44.2839682462849,28.5,95.6,6.3361407055517
"582",18031,20.3013151323456,20.6,98.5,4.26573158571767
"583",18035,43.2844971565083,23.7,93.4,5.67095831289759
"584",18043,42.8026692087703,29.6,93.3,6.25393629184747
"585",18077,32.8678616090038,17.9,90.9,4.48675393110785
"586",18079,21.0022475651378,12,101.6,4.29142201300704
"587",18081,32.5666513066948,32.7,96.5,6.16959577589496
"588",18103,22.8460451977401,13,113.3,4.55306240294415
"589",18109,22.0468648173859,17.3,98.1,5.13958535212754
"590",18051,25.3977272727273,18,101.1,4.21062329153268
"591",18111,23.3917222136103,11.9,99.8,3.54751764145055
"592",18117,25.6931608133087,10.9,100.7,3.86773686309813
"593",18141,52.9771802582699,29.6,94.6,6.37297716076601
"594",18085,23.9910506841064,23.3,99.8,4.95939803390626
"595",18099,29.2084270812027,19.7,99.6,4.6376312200017
"596",18155,23.5294117647059,10.9,107.4,3.86774781492797
"597",18163,45.1290995161227,27,93.6,6.64697406647484
"598",18009,26.3753114816945,13.5,98.6,4.28482506623472
"599",18143,26.9238437001595,12,96.7,4.81886153945875
"600",18105,64.3625266421236,45.7,99,5.87553132733269
"601",18039,35.7252326217843,19.8,98,6.08093986122355
"602",18025,28.0074410913601,10.3,102.7,3.53691831298361
"603",18017,28.9714593430264,13.3,100.8,4.51340146324668
"604",18097,64.8707805009596,30.9,93,7.76615675270475
"605",18177,35.155586726219,18.2,94.5,5.10098625944597
"606",19023,30.3759398496241,17.3,99.4,3.22427680603651
"607",19071,28.4435080326574,18.9,99,2.59941561520561
"608",19079,36.332268370607,24.3,96.8,3.25594363947714
"609",19173,23.1965174129353,14.5,103.3,2.44422643978676
"610",19175,33.8701725554643,18,94.4,3.36829141775048
"611",19195,36.7911479944675,17.5,101.8,2.91947524724106
"612",19159,26.4256429370108,21.4,95,2.22048628373989
"613",19001,29.0776699029126,18.5,97.9,2.51927878742903
"614",19037,34.0655987795576,17.2,102.6,3.16926599009599
"615",19039,31.7384715306343,16,96.1,3.07651396715044
"616",19059,32.9433996220642,33.6,99,3.74722537060298
"617",19103,71.8315671922606,52.8,98.2,5.47998954331624
"618",19107,27.0725636607314,18.3,103.4,2.86543342448673
"619",19171,40.1819815771737,15.8,98.3,3.16104615437897
"620",19179,37.9045386468711,18.8,98.1,4.38996462525593
"621",19069,32.1407392765369,18,99,2.85941860492326
"622",19027,30.7843137254902,22.4,97.4,3.57078171520353
"623",19031,41.2223172702215,22.2,98.9,3.45657158723508
"624",19067,40.0555625710317,19.8,96.6,3.44823391863283
"625",19073,35.3941576630652,18.7,96.6,2.75155991619908
"626",19115,32.9892966360856,14.9,105.1,3.288226099433
"627",19119,15.725865880619,20.7,104.3,3.00105128445075
"628",37015,60.8753587535875,13.6,100,3.29855195444605
"629",13291,18.1271032876003,22.5,95.1,4.25904326573178
"630",37017,43.0890483472533,15.8,92.2,3.62790697152972
"631",37031,28.7101445834619,29.1,96.2,4.65539091025577
"632",37117,47.5046210720887,16.4,89.3,3.91189610042871
"633",37143,33.6984448951995,20.2,94.7,3.96551477083928
"634",37157,33.8147294525617,15.1,92.6,5.06871270106268
"635",37029,26.2779962386733,17.1,112.6,3.75313250959011
"636",37071,35.9314688750088,21.2,93.2,6.40238453649687
"637",37125,36.110387014928,37.4,93,4.92895503284788
"638",37167,24.2028165659333,17.3,99.4,5.02245477422198
"639",37199,32.9168154230632,20.3,96,4.03992953552914
"640",37037,55.8376586830092,42.4,91.1,4.61106785747615
"641",37101,37.6398138855944,22.9,96.8,5.50953854765603
"642",37145,39.101113215391,15.6,94.2,4.57739612967508
"643",37009,26.6666666666667,19.7,96.7,4.1392490315309
"644",37107,48.2532363894308,14.9,92.2,4.95169685177554
"645",37133,34.4961901512567,22.9,124,5.4760631011446
"646",37161,26.8471169105978,17.8,94.5,4.7682725661815
"647",37197,19.105402112104,11.6,98.1,4.71250093236993
"648",37023,29.721095679362,16.4,99.2,5.16480109682447
"649",38097,37.1855541718555,28.9,104.1,2.22863142967306
"650",38021,25.8723404255319,28.8,100.3,1.46383619640775
"651",38101,26.7466167895258,29.3,107.9,3.5108798449248
"652",38067,24.2144177449168,20.6,109.5,1.82300860526072
"653",38041,15.2292152292152,13,89.9,0.809063790560615
"654",38017,48.608464970457,40.2,102.7,4.6059950613291
"655",38029,12,18.2,103.6,0.755111691791341
"656",38077,33.1047217093115,21.3,109.8,2.41964056627861
"657",38001,20.8232445520581,25.6,91.8,0.848104166791383
"658",38027,30.9620048504446,26.2,93.2,1.27370687822101
"659",38057,15.4385964912281,21.7,104.6,2.02946316940131
"660",38073,39.9915361828185,19.1,98.2,1.81680994832397
"661",38085,75.7062146892656,15,99.4,1.35628679942656
"662",38033,13.5912698412698,26.9,97.1,0.609682071733583
"663",38095,27.6373147340889,17,118.3,0.758389944012323
"664",38023,22.6689478186484,18.5,90.8,0.590628343230895
"665",38081,36.8263473053892,18.5,113.6,1.49556120880672
"666",39105,23.0569948186528,13.1,100.2,3.97456785295749
"667",39021,25.7595033331637,16.1,99.4,4.50516204727878
"668",39057,40.0575572694831,39.2,97,5.99219150491925
"669",39087,26.9436949091563,14.9,95.4,4.88012773270638
"670",39115,25.4951226721844,10.2,100,3.54780034928701
"671",39175,24.4126842340331,17.2,97,3.98871914360892
"672",39043,44.1151993543994,23.2,96.2,5.57105300247732
"673",39091,21.9601199009514,16.5,97.7,4.57434301375659
"674",39153,54.8526045113761,32.5,94.2,7.16118877646724
"675",16059,22.318339100346,22.9,103.3,0.541561634920231
"676",16075,19.6044633947201,15.7,98.5,4.03794163932411
"677",16009,20.1235839340886,15.2,102.3,2.45191246190562
"678",16017,31.148094006522,23.8,99.5,3.12414150291885
"679",16033,13.4426229508197,12.2,110.9,-0.658986867514922
"680",16037,22.3997028231798,24.4,106.2,-0.169269494127322
"681",16039,26.414136285163,18.7,110.8,2.15510282582559
"682",16043,15.245951726245,21.7,107.7,1.92637618661932
"683",16065,16.4314329738059,36.4,103.4,4.41553395943356
"684",16079,28.6512100186157,11.5,99.8,1.56275667406628
"685",16049,16.6293810589113,19.8,110.9,0.657506218536556
"686",16081,53.7240932642487,41,109.5,3.23435920605271
"687",16077,29.0171083529017,15.1,102.4,1.67413841682584
"688",16087,20.5280275492634,16.3,95.9,1.9210522930117
"689",17067,25.105736904891,21,99.6,3.09458087775824
"690",17119,43.2040756870625,26.8,95.1,5.87902286202739
"691",17063,36.8121151860492,22.9,99.8,4.76455847227692
"692",17091,41.5363809601869,20.8,97,5.09046551615742
"693",17131,37.7098183490458,17.4,99.9,3.30938788983736
"694",17043,59.2254540017227,49.4,96.5,7.92377371212644
"695",17003,42.8461538461539,12.9,91.5,3.2073124750702
"696",17129,29.7966401414677,24,96.1,3.66745309336453
"697",17099,42.7019313100561,17.8,101.4,4.56095603083324
"698",17031,75.5599888278037,38.8,94.3,8.60007959595355
"699",17115,40.9757205384425,22.1,92.1,5.19474526520373
"700",17177,41.9679273266593,19.6,93.7,4.38021839028616
"701",17191,14.1934712423771,15.4,97.8,3.1317708129879
"702",17203,29.3907152058781,33.2,100.1,4.26789114304847
"703",17055,25.8948971820259,16.7,97.3,4.5037612262323
"704",17109,41.5342374573592,32.2,95,3.94604193829623
"705",17111,48.7201865173863,34.4,99.3,6.22088079788058
"706",20071,12.4401913875598,27.2,101.2,0.41991593418242
"707",20051,27.6917376806224,36.3,99.2,3.46402666605654
"708",20107,18.1229773462783,16.2,100.5,2.76970426500947
"709",20175,35.2161383285303,11,104.3,3.55183799603821
"710",20091,54.2113624996322,56,96.2,7.11658133687275
"711",20121,29.88892053546,29.8,99.4,4.03523914778525
"712",20207,19.3166885676741,17.2,103.5,1.82958069205779
"713",20135,10.0134408602151,19.4,104.8,0.984502066924273
"714",20011,23.4765386959171,21.7,97.1,3.12929964292942
"715",20097,13.7323943661972,28.1,94.3,1.24045574608561
"716",20177,51.5408948213473,30.9,93.6,5.76987977719547
"717",20019,13.1350681536555,15.9,110.9,1.64043455485298
"718",20155,32.5149109005086,20.9,101.3,3.89871726233285
"719",20043,18.7329328235937,21.1,104.2,2.95916889723623
"720",20081,19.2805755395683,17.1,100.8,1.94038529257768
"721",20171,12.926934716818,25.1,108.2,1.92417264055231
"722",20013,25.2863032524049,21.2,96.9,2.82303844379015
"723",20147,11.6228070175439,21.8,97.1,1.78799229447542
"724",20039,14.7496617050068,22.5,99.2,1.16277722703644
"725",21079,21.3187325256291,17.6,95.2,4.31360481878062
"726",21037,40.4827081809633,36.3,95.7,6.35984862185047
"727",21063,24.0703177822853,9.7,131.7,3.46986521135639
"728",21123,20.9208513005981,12.4,97.3,3.98442209715694
"729",21167,26.2847733772424,18.5,96.7,4.44548097492093
"730",21207,15.0424448217317,14.7,94.7,4.14171774834285
"731",21229,26.8364348677767,18.8,96.4,3.68389403067584
"732",21009,25.9188109802336,16.3,92.8,4.47427315924653
"733",21091,30.0489323843416,11.4,107.8,3.77991439868278
"734",21093,37.76312769908,22,99.2,5.14962882621471
"735",21149,22.817080943276,13.5,97.4,3.587285228307
"736",21197,25.2773668639053,15.9,96.2,4.22544376543247
"737",21033,22.6060892885313,15.3,96.8,3.5964300530494
"738",21019,33.1321919730564,19.4,100.1,5.68232722961781
"739",21067,60.61534960612,43.6,96.2,7.02786396120081
"740",21115,15.987273811891,16.3,96.6,4.46125762872083
"741",21175,21.4298774913147,12.5,128.8,3.53830367060009
"742",21199,18.2092911107539,16.5,94.8,4.55345532131899
"743",21001,16.0590678357176,15.7,98.5,3.84408050140386
"744",21025,23.3740567732663,15.2,100.8,3.26765436237616
"745",21099,23.1188658669575,11.4,96.8,3.80239734102909
"746",21223,23.8735550837462,14.1,97.3,4.00001434759901
"747",21105,21.0865561694291,15.8,90.1,2.88018232598779
"748",21143,26.0496183206107,16.9,111.4,3.47526987408206
"749",21135,14.1676708555689,9.1,100.3,3.29910115659348
"750",21239,43.8490464679022,33.8,89.7,4.92154838000419
"751",21131,9.35598909167191,8.7,96.3,3.23543523024368
"752",21127,18.0177557851841,9.8,98.3,3.6174644038335
"753",21145,33.8988185398364,24.2,92.3,5.49598323110912
"754",46025,24.1436464088398,19.1,101.3,1.3366976353385
"755",46015,27.7754849360297,27.1,98,1.82702779460789
"756",46053,20.440251572327,20.2,105.5,1.37931986808751
"757",46099,45.114843253725,33.1,101.7,5.44629516365222
"758",46077,30.0771208226221,21.5,105.1,1.7448041889161
"759",46027,55.6598664018776,49.9,95.9,3.51041522562851
"760",46041,58.8755856324831,16.6,98.4,0.869077988830548
"761",46065,34.8436578171091,34.7,95.7,3.09034549917765
"762",46111,22.1170395869191,21.6,108,1.42593857655966
"763",46059,20.6533776301218,22.1,101.9,0.815412045445981
"764",46135,37.8975181655185,25.7,108.8,3.75232263370271
"765",46005,30.469992769342,20.5,103.1,2.67472782748415
"766",46035,32.0542307226728,26.5,98.1,3.81652870556044
"767",46073,27.2452068617558,22.5,98.4,1.3319796550006
"768",46117,25.923645320197,32.1,115.8,0.688452024891144
"769",46107,16.6178623718887,22.3,102.7,0.94686536259574
"770",46023,31.5634218289086,18.6,101.3,2.09438569440329
"771",46091,40,24.1,108.8,1.70973816404667
"772",46105,14.5731707317073,20.3,108,0.00524668320581753
"773",21153,22.5171709671431,9.5,99.8,3.69603490592611
"774",21235,16.8794232422779,20.4,96,4.40231417606679
"775",21071,24.0733853972976,11.3,95.5,4.52036629719708
"776",21117,40.1365875503806,31.7,97.9,6.92519135010504
"777",21205,39.2951184930119,25.1,93,4.45021023637055
"778",21217,24.0009726837967,19.6,96,4.52553714181207
"779",21039,17.6582761250953,14.9,95.6,3.18068407019168
"780",21065,20.9914794732765,9.9,97.3,4.02772168699372
"781",22079,33.6809518868251,20.9,93.8,4.56613758932072
"782",22105,33.3145185472633,20,93.9,5.05152713564147
"783",22123,14.1237318480207,11.7,102.7,3.4172991374711
"784",22021,15.780554967168,13.8,110.2,2.91623710058721
"785",22035,63.758389261745,8.9,154.6,2.77749568681313
"786",22039,27.3354809019788,11.6,105.2,3.90089613696434
"787",22087,35.4933641084824,11.6,95.7,4.25590519731439
"788",22121,44.6557188130222,22,95.3,4.85344230409566
"789",22081,40.5225536110426,13.9,88.6,3.05968716965771
"790",22069,42.426479635782,19,91.9,3.39288289430295
"791",22025,26.3825363825364,13.8,110.7,2.57751782767224
"792",22041,27.6069796427088,12,95.6,3.46149646641209
"793",22007,34.5190922190202,9.6,93.6,4.1205307874416
"794",22113,18.5938602026801,14.2,93.6,3.83118151892254
"795",22029,36.4042626332073,14.1,103.3,3.276896428292
"796",23017,45.4657504699103,19.2,97.8,3.27403191572435
"797",23019,45.6916814073518,27.7,98.3,3.75291532240087
"798",23001,48.548826579942,22.8,95.5,5.37804203490065
"799",23005,68.3641016655782,47.6,94.2,5.65129601779856
"800",23031,56.4965160389188,32.5,95.2,5.29539000083982
"801",23025,37.9950080095369,16.5,98.1,2.51297448107379
"802",24047,40.3456361825833,29,96,4.48255399005834
"803",24041,50.2635405307161,40.6,90.2,4.75703074897043
"804",25001,62.4513763959132,43.4,91.6,6.15168394360439
"805",25003,74.1088449024638,33.6,93.7,4.89372780856897
"806",25023,58.8861719409748,37.6,94.5,6.59507964193458
"807",25021,68.5669558411062,53.6,92.6,7.42209653135853
"808",25019,73.2494758909853,52.8,105,5.22604026415431
"809",26005,37.133397123373,22.6,99.8,4.92800404332861
"810",26003,40.5170712453128,17.4,124.5,2.2702899437673
"811",26127,35.7328707718994,19.5,102.7,3.87667473599443
"812",26035,32.3723536737235,12.6,98.9,3.97633292188543
"813",26073,48.7139543739398,29.1,94.5,4.80444951959904
"814",26157,30.0320590161674,13.5,101.2,4.17164009123566
"815",26007,35.9582883854728,18,97.3,3.86195811891227
"816",26111,42.5448430493274,35.2,96.9,5.06371703557703
"817",26135,27.9118136439268,10.6,103.7,2.66981691562364
"818",26037,46.6748820804827,32.1,97.5,4.91500510306934
"819",26057,35.61053471668,15.4,115.5,4.27196253016235
"820",26091,39.8749499609219,21,102.1,4.86300794017009
"821",26117,30.7855828415509,13.3,105.8,4.47764433480925
"822",26147,34.6368776781376,18.6,98.9,5.35369932476071
"823",26161,73.6424263158635,55.9,98.3,6.22935775528394
"824",26027,35.3478648031283,19.2,100.6,4.61837521407676
"825",26143,34.8207063898625,15.5,99.3,3.71684117740855
"826",26023,30.4554220442071,14.4,106.9,4.42866628464309
"827",26075,40.3127244320687,22.2,104.3,5.38740216876081
"828",26099,45.9092073839468,24.9,94.9,7.49482353885059
"829",26013,37.0426065162907,15.8,123.7,2.21733822186826
"830",26045,49.6045770797344,27.8,96,5.24356482838038
"831",13293,32.7972519322351,13.4,90.8,4.38133738633778
"832",13303,50.3566485680826,12.3,105,3.39782553704407
"833",13311,16.4764573224903,22.7,95.4,4.80103967174181
"834",13225,47.6573820640799,20.5,94.7,5.1837958539783
"835",13223,35.2657635731162,22.6,95.2,6.22906349846026
"836",13229,12.223580397822,12.6,101.5,4.02892752656068
"837",13231,14.1553799849511,17.1,95.7,4.42466621162215
"838",13245,68.8248646760957,21.4,93.6,6.42244920261606
"839",13251,40.4591759160712,15.4,94.6,3.06062501602927
"840",13267,25.4005422726152,13.2,142.7,3.95016238293661
"841",13019,16.506243496358,11.4,96.1,3.73638812263683
"842",17135,29.0356160309317,16.7,110.5,3.70431505002174
"843",17195,45.7542942494399,18.2,97.9,4.38748051980834
"844",17001,26.2776610963991,25,95.5,4.32985072394915
"845",17027,23.9027504388998,22.3,108.7,4.31352595674851
"846",17037,52.9410500988227,32.3,98.4,5.10498220504816
"847",17047,14.6943691659139,13.9,99.4,3.36358553583674
"848",17079,18.3057625886203,16.6,99,2.95832040600079
"849",17081,26.972605947085,17.9,105.5,4.17462080466042
"850",17183,33.2485184230868,14.7,98.9,4.45538051847167
"851",17197,54.2472517262433,34.3,98.5,6.69871888061828
"852",17199,30.9207137879844,24.3,99.5,5.01732524347425
"853",17023,24.2486920549945,19.9,97.4,3.43768167965198
"854",17041,27.2716654987152,18.9,98.2,3.85166372526637
"855",17049,19.8483068048285,22.7,98.7,4.26326878409148
"856",17057,39.7251069028711,17.6,109.2,3.68150803109729
"857",17061,22.0460859617585,12.8,100.8,3.17953953949459
"858",17065,19.3609022556391,17,99.2,2.93142831258925
"859",17069,20.981308411215,10.8,99.8,3.07776339112262
"860",17073,39.0365382316611,23.3,99.2,4.08708556030621
"861",17087,20.205047318612,16,125,3.57830190111388
"862",17095,47.1248679112363,18.9,102.7,4.25215486132998
"863",17105,27.4326814480176,14.8,104.6,3.539312718605
"864",17171,21.2956068503351,15.8,94.9,2.98580702745778
"865",17179,36.8606309035823,26.3,96.9,5.30942704969826
"866",17187,39.788823074942,22.8,91,3.45506849930885
"867",18061,26.838456901748,18.7,98.9,4.40946426889603
"868",18091,46.3138113332232,18,106.2,5.20625767798793
"869",18169,24.5089786756453,18.1,95.5,4.30930124754167
"870",18073,25.018114748699,14.3,100.1,4.08606402661958
"871",18101,20.0595238095238,13.7,102.1,3.39980483825612
"872",18127,46.8957217358473,28.4,98,5.99392178713322
"873",18137,19.7648735304596,18,97.8,4.14976469919586
"874",18147,30.3973509933775,15.2,100.8,3.93187306541079
"875",18159,23.0866062437059,24.7,98.9,4.06228979093826
"876",18167,42.4744539233149,25.1,103.1,5.5701686397655
"877",18173,35.8597251045144,30.3,97,5.06927148708943
"878",18033,25.8605426235484,18,99.5,4.77146427837462
"879",18087,22.5035833731486,10.5,102.2,4.61880536267581
"880",18139,22.5189369623828,13.9,94.7,3.70637759302783
"881",18011,40.5479452054795,49.3,97.9,5.04043389376263
"882",27125,32.2144522144522,16.2,103.4,2.22669181978469
"883",26053,43.6964504283966,19.4,113.9,2.57742504867944
"884",27093,29.2378648117345,19.5,104.4,3.57961369025604
"885",27131,49.9110881661217,28.3,104.1,4.8533415731755
"886",27027,52.0923566878981,34.2,97.6,4.09952207358256
"887",27045,38.3985825177185,22.2,101.3,3.19043968622903
"888",27119,35.5397281756404,25.3,103.6,2.7577429142567
"889",27143,29.1872962202633,16.4,103.7,3.21229194143572
"890",27165,39.0373280943025,15.5,100.9,3.21622125410832
"891",27011,36.1111111111111,15.4,99.2,2.24752669678318
"892",27021,35.3078721745908,23.2,104.7,2.49363838347826
"893",27057,35.2337334175616,27.4,102.3,3.04701919877555
"894",27091,30.6444135373204,20.5,100.5,3.3029461685155
"895",27105,34.3724364232978,15.3,107.4,3.40424913716109
"896",27141,33.2768434431816,26.6,104.4,5.3441380071611
"897",27019,47.5032030007873,48.9,98.6,5.6034307918805
"898",27085,31.4378155791951,17.6,100.4,4.25922662090588
"899",27123,73.2259270024499,42.3,95.1,8.07277926027043
"900",27169,50.1995481927711,30.1,98.2,4.37070973948984
"901",27039,34.3871185297589,25.7,101.1,3.85067384074664
"902",27035,34.8357951373027,24.7,99.1,4.01644024576095
"903",27171,35.359377137669,29.6,102.2,5.24084582383011
"904",27081,30.6409417920209,19.3,101.5,2.33612410828291
"905",27095,30.6770688213987,14.7,101.1,3.63502969953037
"906",27017,50.7717833978581,22.1,109.6,3.70639426577371
"907",27065,30.6451612903226,14.7,102.3,3.40779102675322
"908",1115,17.6360737872922,16.1,100.1,4.9033154259713
"909",1043,10.8274094491997,13.9,96.8,4.69748620205606
"910",1069,28.3671900735698,21.7,92.1,5.1930995443768
"911",1125,42.4889178911366,30.7,93.2,5.03336277405051
"912",1031,23.098976109215,22.8,97.3,4.32979522581361
"913",1021,16.0402964818875,12.7,95,4.1399252899623
"914",1037,33.0937903077206,12.8,103.2,2.78186244511071
"915",1055,24.5609937360654,17.8,93.2,5.23092908061499
"916",1075,13.6744966442953,11.9,95.5,3.13120099613972
"917",1013,42.0778945134246,16.1,84.5,3.23805868196409
"918",1127,15.6764820339862,11.3,96.3,4.37863929562284
"919",1063,81.6137844084892,10.1,85.9,2.53138640040942
"920",1011,75.0435540069686,12.1,119.1,2.79764214210446
"921",1017,42.1021299113639,13.3,91.6,4.02102365060245
"922",4019,59.4807494651275,32.4,97,4.71613220140367
"923",4007,32.7342606149341,18.7,98,2.41365189074641
"924",4003,40.0276611175766,23.1,103.3,3.00854187269417
"925",4001,67.0591622283,12.3,96.7,1.85223404463638
"926",4027,46.8549982543931,15,106.1,3.63589797733481
"927",4017,45.8130877742947,15.3,100.3,2.39539322081245
"928",5021,19.0570522979398,12.6,96.9,3.14446537910058
"929",5043,35.8081180811808,22.8,96.1,3.0928770779723
"930",5121,18.4931506849315,13.8,99.8,3.29391413889043
"931",5009,18.3297439578847,16.1,97.6,4.12582429369023
"932",5079,27.4395107684127,9.7,177.8,3.15750750136801
"933",5035,53.7262573357733,17.4,90.8,4.33437929768927
"934",5045,34.7691782898726,30.6,95.5,5.22862455194671
"935",13049,24.3918620079611,8.8,133.5,2.8117145089787
"936",13295,19.9322806896313,16.6,98.2,5.03817573129314
"937",13135,59.2364785420341,36.9,95.5,7.64757058196745
"938",13013,28.0564726091741,19,96.2,6.1832777374955
"939",13065,26.1921458625526,10,102.2,2.09044676439341
"940",13015,24.2977132982357,18.6,97.6,5.40911764163189
"941",13097,62.7146205684149,28.2,91,6.56872108599432
"942",13131,33.9716511780719,13.9,94.7,3.98799218280143
"943",13141,72.0318532818533,8.6,130.2,2.88150379627973
"944",13313,29.3890816944858,15.7,98.4,5.87928501511715
