,mlm_4_res,mlm_8_res
140,0.2967877717116128,0.07783788223961476
141,0.2794850826298238,0.05537922381443867
142,0.2773158833319109,0.031716938020531465
143,0.2588609021270827,0.051672860382621665
144,0.3049339767917321,0.0420666544927388
145,0.30505454170932234,0.07160475694614556
146,0.29982043555753074,0.07458985202942583
147,0.29436647292721724,0.07299495931774926
148,0.28751466468886244,0.047134870932748756
149,0.30306045087034644,0.05061641467695503
150,0.29488049288179424,0.05191905755816035
151,0.2883609632869237,0.04884703778061586
152,0.30360784270956875,0.06137655312282848
153,0.2790054693545423,0.06166512487048563
154,0.30512010142892826,0.08080725904016332
155,0.2650650886907172,0.054740049548248786
156,0.3033551711545813,0.05476708077135312
157,0.29855091093449754,0.045853485906891756
158,0.29576316311759426,0.05729795907264154
159,0.2645565584664243,0.06433254878609199
160,0.2883164173527725,0.0549699750902087
161,0.2813984009663544,0.06950141395172524
162,0.30942121862199085,0.07161994808217885
163,0.29871570022481797,0.06074750745123756
164,0.3052941395054816,0.08075971904205595
165,0.2946900499145124,0.060917623280361995
166,0.300479186841204,0.04315613953199455
167,0.2982299674846644,0.05591228051391868
168,0.28837731891959206,0.07575579731595296
169,0.2880034690983668,0.07410844080816882
170,0.3155191492122424,0.060172517552764475
171,0.2924632817440553,0.0563115633895933
172,0.28074644818057787,0.0781404304598247
173,0.26915906644494453,0.055065402182426365
174,0.3201392080560036,0.07215630511079371
175,0.2781565501507747,0.08626410404278687
176,0.2975592904254928,0.0670887850039668
177,0.2937887008523819,0.0720955295479032
178,0.2943390945119689,0.06261674865942586
179,0.3053789735322368,0.09359888057551076
180,0.3104967064440079,0.07409305543254625
181,0.3126809961881271,0.08131105592705686
182,0.2913863228397015,0.03817358889856978
183,0.3062499594922181,0.06626041789401534
184,0.27897612797685595,0.03891350873588621
185,0.29771940706643774,0.06964117724699752
186,0.278795241823286,0.07262570753672866
187,0.295201300007847,0.0733842393091524
188,0.30398642428894423,0.05071695114165684
189,0.28198261233558064,0.07472197753260858
190,0.3057302430986224,0.048230597469267396
191,0.29215621393102154,0.04911757069364194
192,0.3176151470342936,0.05384957357198143
193,0.29978972473989884,0.0800844324506519
194,0.2861435786268526,0.054252505944829686
195,0.2745896685662472,0.07331231902816086
196,0.30047600670805646,0.06292673218822668
197,0.3277203415370368,0.05256376806945233
198,0.29606325946388806,0.044243548225776926
199,0.2840529713359377,0.06490406449386998
200,0.2930364599527828,0.06772368447735062
201,0.2799687074885115,0.05132332368670229
202,0.3106492954150327,0.07090790518356757
203,0.3040583698442175,0.07224766342372371
204,0.2858792572980649,0.05648892707472939
205,0.2771456396406721,0.05564459492292445
206,0.29640547400256895,0.06617372058529651
207,0.26635065774139954,0.058681281888651834
208,0.29332006079299927,0.07280635569774718
209,0.27766654710151467,0.07577927827809823
210,0.2925836083826405,0.08763973246240077
211,0.2863413369852539,0.07642381249373834
212,0.3169514858067102,0.07209770512475379
213,0.3270244896044635,0.06498522725894654
214,0.2961460864542499,0.053262684317204205
215,0.3101719718501729,0.060695119572528045
216,0.26878929239600546,0.05200912205722291
217,0.3033549725975754,0.04564235303822623
218,0.30599175225187036,0.08460031301038375
219,0.2829177859891541,0.05447956654334295
220,0.2735106882928551,0.04032831480116475
221,0.3056924812613016,0.0436688822826711
222,0.2983284091596235,0.05925685270088758
223,0.2930915731557615,0.05207889956412451
224,0.28831395585314534,0.06382372111592016
225,0.31686534750849665,0.05055287703989708
226,0.29911858698521454,0.013161519937241392
227,0.3181578824488088,0.0793649977126723
228,0.28884424717389917,0.06005465901651363
229,0.3008466209196726,0.06759231902429011
230,0.30510905577825853,0.05913391362116425
231,0.28457688519139374,0.07795731132495974
232,0.30171633591890684,0.07406020418930521
233,0.3015602951311716,0.05481242451129045
234,0.3114523093545164,0.05952583532466543
235,0.28636736468907187,0.05256367962200205
236,0.3036463032981691,0.04341234252038438
237,0.2799241067869177,0.07503273991346969
238,0.31937841790527566,0.04828873880669002
239,0.2981604995074755,0.05095703294229236
240,0.2941883909559856,0.044225742061860876
241,0.3123686301523492,0.07778279051041304
242,0.2666207961891688,0.07326079886085292
243,0.2854598467330764,0.07190409452522338
244,0.3014311565016698,0.04793492887993968
245,0.2974284156969576,0.09580234300808232
246,0.3065735523852849,0.04118306296910882
247,0.2950112927593501,0.05058398693256467
248,0.3072879530383898,0.06281701437490844
249,0.3248082424057562,0.04405977642114049
250,0.31554209690697194,0.061280200935079715
251,0.3085002198072734,0.06110607104892104
252,0.2808750936969121,0.0830550960986563
253,0.2692958118866617,0.059662193387663376
254,0.3006248607250068,0.06664050663045093
255,0.293908064049692,0.07861270377180377
256,0.29186799462649726,0.05384055604016083
257,0.28684538768059586,0.06998087655065602
258,0.28200354792352217,0.06201582677174605
259,0.3174284311766846,0.05828593273566492
260,0.31337670928816025,0.039950611464246395
261,0.29597087245769677,0.08266677986150912
262,0.2892569667212443,0.06818470929924104
263,0.3023482969233556,0.04191867033410083
264,0.3072239528492993,0.0746628407345723
265,0.26567379556111576,0.087775556601452
266,0.31121522405735025,0.04242516510465754
267,0.28890882926676165,0.058377431289183435
268,0.29976057147854823,0.08110532874515787
269,0.2810104306130274,0.06325839156008578
270,0.29438792134302144,0.0637154831319429
271,0.26315937779824866,0.0826046663085897
272,0.3096626657352273,0.05519054071823849
273,0.27785800997377297,0.03985317452008515
274,0.2951177785797463,0.0631516630561791
275,0.28506847195293544,0.03053956562513669
276,0.28746012100995616,0.08041302632469202
277,0.271791908115923,0.0782224071542369
278,0.31397921796672645,0.057493760497712314
279,0.2585217441523763,0.06823896244995428
280,0.25678813331879774,0.05873766031051099
281,0.2773028971021334,0.06656063944612127
282,0.31322004439126977,0.060786792692890695
283,0.2968152739477481,0.0699270361323433
284,0.2817277415428586,0.06808898047081789
285,0.29271150237898735,0.04683405961055273
286,0.2711266844971028,0.03326485369782089
287,0.28672788610666294,0.04308230553989818
288,0.3092055802034904,0.05025768386787424
289,0.2875955563664677,0.04792185905422311
290,0.26749932376905355,0.06939463423514217
291,0.3063916027587742,0.0776026940852149
292,0.30321083331351656,0.0762022045100593
293,0.31010960211382815,0.06126989512673923
294,0.29611239994306465,0.0852729723476788
295,0.27995466597082475,0.06479188802761159
296,0.28617732927332,0.06764429258934172
297,0.30263763206920624,0.04451091705083763
298,0.29521174999634,0.0864359567496534
299,0.29370461177285206,0.05873462585374866
300,0.29819078380191383,0.04352548792812231
301,0.31043401527002334,0.03499804185554345
302,0.28931910296825003,0.06830709520392249
303,0.3181415819097315,0.06433010239835557
304,0.2751781357553265,0.05106097246089747
305,0.2668638873209311,0.05747664987044856
306,0.2714145527834197,0.04754001621048292
307,0.2636644516020921,0.05594879775890958
308,0.2878119456629972,0.052727777938405204
309,0.28925260518814877,0.0478622778492791
310,0.3040222128259244,0.05291095315903637
311,0.29847125932909946,0.0575870475182568
312,0.3183315742694764,0.06123922906605121
313,0.2666212767844316,0.045489826087998744
314,0.29420894148311405,0.06234102000411921
315,0.30821751871632463,0.07484460596047374
316,0.28664193495324,0.0668316831041053
317,0.3136415237296021,0.0856237679634677
318,0.2847804094159463,0.06889396935471069
319,0.2539756267604946,0.037936416115261044
320,0.2980894397604444,0.04286179791299241
321,0.29176182465630357,0.07085115340532973
322,0.290480732320649,0.05169867593837074
323,0.2976684136382914,0.0779006210642159
324,0.3141324435209477,0.06642673943561338
325,0.3110117599629912,0.05772026220852387
326,0.30485576630322075,0.07163956257483449
327,0.2896384301454997,0.05240127108104827
328,0.2920488424222606,0.05382777331745267
329,0.2785159713694696,0.06658279747965871
330,0.29432056775462073,0.0565927400322958
331,0.2718358354761766,0.06100766168147984
332,0.2796405324197617,0.06340594674781536
333,0.27436543877330904,0.03924884148567321
334,0.2698726150848149,0.044561292364456745
335,0.291123827633539,0.029485695233171082
336,0.32128929732148764,0.05258972331018925
337,0.2721787054532106,0.05783047622824711
338,0.3005029332160484,0.09708104475327212
339,0.2945801795688189,0.04376380305822397
340,0.26473247555511004,0.0617745276302383
341,0.29711121026685205,0.05158822958703724
342,0.2885755363089752,0.06810080647633539
343,0.3129577324972825,0.04181203325825354
344,0.29351773201674486,0.07131570391766143
345,0.30643870742720214,0.07630846715496349
346,0.27023894021335537,0.0581438401987988
347,0.3152185397117677,0.06345782592189837
348,0.28955885237974055,0.0364292240991949
349,0.2751175151256088,0.08276356409107857
350,0.3050042125632905,0.05496064303647052
351,0.267646637984927,0.08292522517508055
352,0.30750008567238224,0.06955601174099744
353,0.298477515319066,0.040725092199140715
354,0.3069464304770095,0.07194561675374431
355,0.2736688557966457,0.06275418690582528
356,0.29528475501608464,0.10054072225846725
357,0.2891333167300157,0.05061116252102448
358,0.28564504122665674,0.05077119050164314
359,0.266782808893009,0.07519996276065921
360,0.3057209986492844,0.07018524662453882
361,0.2996468353120407,0.05935493220312118
362,0.2844513559786312,0.03458961338490773
363,0.3025090074182422,0.040805318965892706
364,0.27543515656936296,0.04146632695459558
365,0.3000632256060252,0.06520358565022122
366,0.2802066065529262,0.08406802842569618
367,0.28017372185545775,0.06759627049995848
368,0.31797347263710435,0.07653815442580435
369,0.30393292970851254,0.045481152539252306
370,0.2742477528003065,0.06251977027765183
371,0.3131574075432933,0.03934720976094448
372,0.2844038895980445,0.04465530015136259
373,0.30079093209429913,0.03918503643016115
374,0.26339965051908293,0.0922421285960113
375,0.27592619003981855,0.06963514315811371
376,0.27923321067640655,0.07814827249109127
377,0.2921208792131931,0.07814529320625593
378,0.2912462372645798,0.0799371363235729
379,0.2839387007689479,0.0794297579317009
380,0.2917229991771709,0.059165930707821376
381,0.3032872435601051,0.05015749361604266
382,0.27052220711646263,0.061803593367241824
383,0.2807807649922642,0.07319709917453637
384,0.29204869078565765,0.08237433152974384
385,0.25533396766896616,0.07286766934084825
386,0.29394545717446224,0.06289430060019918
387,0.2812479726046317,0.07870771559000815
388,0.2444580031730149,0.07243224468003087
389,0.3123143058088438,0.07930019573998907
390,0.2672865273851452,0.0751188977348667
391,0.26956625339757745,0.04733238739561574
392,0.2582671745095473,0.0940034253250189
393,0.2460362806772014,0.0500933922218989
394,0.30532186900844804,0.0640481962153106
395,0.29975208264430164,0.06256031298759916
396,0.27526435619539374,0.059602473929131115
397,0.3270752140939387,0.07912228687594092
398,0.30082628625773367,0.06243409263236132
399,0.2783068583492669,0.06888913605732773
400,0.29840776926692436,0.0654358143561909
401,0.26318301641630554,0.08382378650754756
402,0.29918590885566254,0.050443323510388195
403,0.265965790491732,0.06513840628975306
404,0.2952845701536435,0.054536225450573496
405,0.31622512016947046,0.04416474976250169
406,0.30515744197807365,0.05456369656437068
407,0.28532186459801556,0.05542777561567111
408,0.2645101912061377,0.06372743251036402
409,0.283758158959066,0.05589333618380072
410,0.3001250953017406,0.03891988764177741
411,0.2914244532774781,0.06854906599545485
412,0.2863579819367657,0.06740555508705137
413,0.30617063181398674,0.06233668839272681
414,0.27370540170166413,0.049041812565283255
415,0.2992624145375478,0.048439703838263466
416,0.3042890936575469,0.07944440719444716
417,0.31302387828973394,0.05009167554890246
418,0.2916229949975605,0.059496782666950514
419,0.2975360419837148,0.050535318274603454
420,0.29949175950304835,0.0703550454324074
421,0.2917120242807352,0.07664605537815847
422,0.30135065528627847,0.05079855414208316
423,0.3025748591143481,0.07484160194174794
424,0.305320452800515,0.06892191169505779
425,0.29753955186907644,0.05873780613805283
426,0.2967452055830053,0.0663357117254717
427,0.2954153717449873,0.07969578546415866
428,0.3076664011955298,0.07460809086262918
429,0.31375553921818067,0.05697750492570788
430,0.27581448731406694,0.07263604860013305
431,0.29655452550035705,0.08285593652689936
432,0.2993949828013918,0.04840822924154963
433,0.29604234192631856,0.07534592195069159
434,0.25350724586697065,0.07292569976187657
435,0.2859907898622153,0.04227403316901348
436,0.2872396518733883,0.03389616535769564
437,0.257235406372856,0.08341277668618888
438,0.2924562660846289,0.09063820914685125
439,0.27935612421908146,0.054785426027697474
440,0.30227541012903014,0.05214385888936331
441,0.2753257224819929,0.05575212334761608
442,0.28519288325637376,0.06149189747685986
443,0.30810648073403873,0.0644881928813078
444,0.31208085170154093,0.07095503645700378
445,0.2707499815691852,0.07047526177439514
446,0.31862250416283894,0.07156495821234199
447,0.28608429247291456,0.08023520825158845
448,0.2729342788375917,0.03419066772624293
449,0.30814252531835135,0.09478630319811834
450,0.27241445750110915,0.036781976496929075
451,0.27172692721788433,0.037349204599769405
452,0.28316929859244344,0.05510099839774244
453,0.2773862040016272,0.07957868784640015
454,0.29079250233494347,0.08998744084374356
455,0.2748910826481919,0.05138227527786935
456,0.29315343268950456,0.06178088975668609
457,0.29700024943569875,0.05809114950180568
458,0.28822569627170647,0.06544651526580464
459,0.3057576651311554,0.07450917782155847
460,0.27411938026342775,0.05513940367357208
461,0.28872882607767375,0.04685580313054181
462,0.30055049253393745,0.06337282210593435
463,0.27368074163421935,0.08363343858399103
464,0.25842155588271704,0.07555803199775854
465,0.28834324759539265,0.05905852585986228
466,0.24998043620214497,0.07792299352945928
467,0.3271289792454658,0.08266773745914838
468,0.336208621659492,0.06868521065536694
469,0.2822260890751521,0.06277581374166416
470,0.26553691832229115,0.07662823323396377
471,0.25120679264015083,0.08597835989108155
472,0.2802403083364886,0.08052486277373003
473,0.2667792012103498,0.06378036889185904
474,0.2806973769360884,0.060557247078265486
475,0.28462415144161207,0.07273778608895731
476,0.2774043654027526,0.06369494181751216
477,0.2959536098326018,0.07327603956865288
478,0.2881694964310265,0.054862667780127106
479,0.27643633529107037,0.06330970476067901
480,0.3118704062153139,0.058823746047443164
481,0.29892408012369837,0.05405246361739907
482,0.2779845268699425,0.08356756429729577
483,0.29476918350732795,0.08252368841722021
484,0.2745238308108881,0.06442977346388681
485,0.28170854638386966,0.06518258434464222
486,0.284235198054517,0.06707539929701292
487,0.27169017812593194,0.04226943786350931
488,0.3289029886251965,0.07717011153554715
489,0.3226201365979766,0.06795342906293557
490,0.30059851785828795,0.0703847895787766
491,0.29796988453547374,0.06590475493397091
492,0.2826567173821863,0.05938785248121216
493,0.3056136571732926,0.06421706626937554
494,0.3063776873798389,0.039891761768710066
495,0.3026286474230512,0.03300697229486355
496,0.3022225478205813,0.06106259167176842
497,0.28929247737864966,0.06319914382771308
498,0.30090926890993364,0.08476556040478841
499,0.3213129213038156,0.05940850028898599
500,0.30778665175974157,0.061950382288668976
501,0.26425036832007415,0.041970464085944445
502,0.28174594740741327,0.0654767658751073
503,0.28375633138158757,0.06500040757426442
504,0.2906441709334306,0.0834010144382923
505,0.28672361163702176,0.08011549465320411
506,0.27097174160921883,0.0748609068691316
507,0.2839556014777538,0.04900662639432021
508,0.2927427233021256,0.04956825146038185
509,0.318279966456192,0.08397808733691203
510,0.2681625259649482,0.0987599916931405
511,0.2746940379486856,0.04750822043144747
512,0.2864611217592467,0.053809711043194104
513,0.3153548560557196,0.07428309184893102
514,0.3038634175423998,0.05316802259771662
515,0.28748043860202616,0.05003577756773236
516,0.274953878379763,0.07999395907162371
517,0.2984588447497489,0.05118000908512096
518,0.26702410203697424,0.06586277223653085
519,0.26721828719808616,0.06738025365518216
520,0.28355022732431323,0.08516267068005848
521,0.2796352565088804,0.0673499380592964
522,0.28592786617595517,0.05380667323195548
523,0.2727189526465577,0.058539056940848704
524,0.3058672552739249,0.07988314721330393
525,0.3255700854398034,0.047933308094671966
526,0.2861334621659691,0.028419007859144422
527,0.25452535062828624,0.07036443535286911
528,0.27220147447917015,0.06252049807260321
529,0.2930974703567847,0.07588831254709417
530,0.3098680629095317,0.05652787841139539
531,0.2710592610990321,0.07388495818875399
532,0.29333933570343457,0.054215971672580576
533,0.30747689953798396,0.05019918546129025
534,0.2804971437727063,0.02996300173858832
535,0.3043517139369365,0.05511291465376933
536,0.2864995786676127,0.06167470711740199
537,0.287829791758834,0.06332764786447372
538,0.2999697092433281,0.06425695212050866
539,0.30742289511117504,0.04527109567587981
540,0.31331444210028814,0.05677770572506116
541,0.2660699348037429,0.07481798057034597
542,0.2856198601521036,0.06669809351186627
543,0.2699990481493715,0.06060868957459276
544,0.3001457283141391,0.08265128857224822
545,0.3007738572910245,0.06947753442970733
546,0.2834195626223683,0.07826736809778938
547,0.29453957985318496,0.05744101125790417
548,0.2831840213535596,0.04361145902264029
549,0.28164956116510553,0.04139980911285476
550,0.28372315397738657,0.06668985117136635
551,0.27941729761892403,0.05767006869432936
552,0.3076015767846128,0.05760355273340727
553,0.2790308430977139,0.06953691839795693
554,0.32499495663149763,0.07781853509284484
555,0.29854203965769494,0.07113975537381279
556,0.3394569191575999,0.06809901127576806
557,0.2748192471190487,0.05261947985635478
558,0.3058053825643779,0.06413364952840507
559,0.3105540987699468,0.07797731004536657
560,0.3078703204049808,0.06730152949437183
561,0.2884664763432576,0.08163970691434357
562,0.28637250874697345,0.07766247985639205
563,0.29723491522183054,0.07014602437065852
564,0.31200062748660456,0.06799046267676316
565,0.3163124487828637,0.04875108741934937
566,0.31511619917771017,0.08249992454820507
567,0.3100976596899137,0.06729072330089005
568,0.3170076317326684,0.06432712167754652
569,0.3202006266591299,0.06632126307110288
570,0.3039174178732057,0.06812528179819216
571,0.2751283323990597,0.033835151516443084
572,0.2952043273951231,0.0469530995448684
573,0.25779778124583813,0.08072201786950678
574,0.29410346226208745,0.0618056354948492
575,0.28345430877311845,0.03465788790216283
576,0.2817208741825212,0.05771807372721698
577,0.2644756191191268,0.06018159307798938
578,0.29742862418482324,0.03755075094596258
579,0.2729494751625202,0.0669859325733068
580,0.27952854439564695,0.1015405549490267
581,0.2726534160865485,0.0457432286615265
582,0.29283619471226935,0.0638549204738625
583,0.2969628883168023,0.07337599630231574
584,0.2922129557328914,0.07382977630582667
585,0.32020934964869124,0.07718414549585761
586,0.2725623036192615,0.06748954402270312
587,0.27233913865522774,0.08509380148992118
588,0.28292901030916806,0.07752975218567142
589,0.2980083373606714,0.07180939478498927
590,0.2836749917191488,0.08307259111783392
591,0.2913551372255234,0.08239037694477391
592,0.31575984145155206,0.059331411734518974
593,0.2780450438174453,0.08940607528053085
594,0.29325086920176785,0.06277352931802638
595,0.2795021555275388,0.0928902836974161
596,0.30572973207481596,0.05023152821455385
597,0.305198249348529,0.0754022847509426
598,0.2859213862066288,0.062063281401681686
599,0.28582837808112754,0.07027709611041612
600,0.294721461681229,0.032784257690812904
601,0.31758770747176496,0.07763237416970617
602,0.28537391721149075,0.05266150551156139
603,0.28458265295270707,0.04222109665004074
604,0.27753876454725523,0.03989222137952329
605,0.2834685503030053,0.08733534587178181
606,0.3218757030144349,0.08351034078428775
607,0.30347022884136393,0.023647957726434164
608,0.2744539795707453,0.043044843981431165
609,0.28265130011155526,0.06394717425818501
610,0.2861843516863593,0.08069317049197691
611,0.2748723702174646,0.09301472620597874
612,0.28940420908410913,0.04774350717439076
613,0.28764858196826676,0.04568788825317906
614,0.28083845070909763,0.04271610205838529
615,0.3136387612895036,0.05638188920242209
616,0.3076195573424539,0.060266251524677746
617,0.2773372399449598,0.09487143854751269
618,0.24883969050141927,0.07655080114404995
619,0.29523182175007157,0.050356574106384035
620,0.3030180057243753,0.08385449395265777
621,0.27756098062731843,0.06272614644271275
622,0.30998283853913433,0.07954044363187204
623,0.29103956169231815,0.0844151967877674
624,0.28953907489176867,0.07298848903129582
625,0.2823656065866857,0.04897434307454082
626,0.3175466060477624,0.09152222173956698
627,0.28512466022838406,0.0601452354691142
628,0.3099723910223073,0.05681761504616202
629,0.27684459125911226,0.05760586453206129
630,0.2986578755438892,0.029331135748349415
631,0.2789734036005223,0.05506497812579475
632,0.2959344576015824,0.06329386256228337
633,0.27556710106084,0.04751412244364724
634,0.29595267017395915,0.046987476583281805
635,0.27476156376253874,0.05956173124503467
636,0.286578762034573,0.060115712296062655
637,0.27848771774023395,0.06524077818234855
638,0.28170551506640246,0.06636118483980233
639,0.3012507906809583,0.041904563026710716
640,0.30550518402386573,0.04997283807695787
641,0.28100091318778525,0.04431254118338101
642,0.32604677588538994,0.06828899497167937
643,0.27954354105748086,0.0574777619519886
644,0.3133638070733514,0.07446177082102219
645,0.27269846239260537,0.08270440477364539
646,0.282433937800118,0.09523488223997569
647,0.3085923430850631,0.045103529204787544
648,0.2742314772365922,0.04572106834874397
649,0.2999647412295372,0.09186210245160599
650,0.2605189817936116,0.06389837055613866
651,0.30202801586018113,0.0608546900895632
652,0.3126788048349001,0.056450620266679206
653,0.3182362464973044,0.03989294726180674
654,0.3171645870802013,0.06147812548413738
655,0.30738958813532447,0.07314962143509907
656,0.327893341543924,0.06863352420763831
657,0.29256596459896456,0.058318625367872176
658,0.2986675784288,0.0654180139209694
659,0.28387322118164104,0.06441433309860443
660,0.28100315737132253,0.062242957972897466
661,0.2604326014060131,0.033508767803925366
662,0.2811788342402613,0.05996998671395123
663,0.28203620115766276,0.05585270727322373
664,0.28972226856821753,0.046819810430943486
665,0.2818723186805143,0.08914202216475235
666,0.2793839821605668,0.08641911891860611
667,0.2650429419184266,0.07922630695622719
668,0.3196635713046806,0.06472837279560759
669,0.29195635548974697,0.0373389664037745
670,0.27125950266847787,0.06395341198639048
671,0.2902101268026766,0.0800370573009256
672,0.2987646601155764,0.08321147619928393
673,0.2874184256564571,0.07621867736510093
674,0.2775982995767936,0.08216686740894706
675,0.291903290561533,0.07286268608397084
676,0.2821653199979478,0.08168888889646855
677,0.26957023384409473,0.0758364472253125
678,0.29617593609843373,0.08223352751342834
679,0.272996392888112,0.07258185397072717
680,0.30875197753476574,0.054579154759255885
681,0.2930769729961198,0.03296580033139497
682,0.26975329667611847,0.042208640918705714
683,0.24025391022530432,0.049984002318110024
684,0.3169644761200589,0.0555488077126199
685,0.26486404974606476,0.08899841484439501
686,0.2830926139583374,0.0678071428632711
687,0.28831822507161087,0.05121342165997187
688,0.2807831057332196,0.07108725071912911
689,0.2913212807485884,0.05256269526588314
690,0.28304299424405427,0.06835064212410799
691,0.2889069754124933,0.0968069115689981
692,0.28410968775125267,0.04798532939474499
693,0.26069459034098075,0.056330467853067716
694,0.2624215848837996,0.032979527356570455
695,0.331568835163084,0.08039795888722433
696,0.2805323091346945,0.06883537783380826
697,0.3088350846254141,0.05025225219506452
698,0.2842040942009053,0.07852847815195262
699,0.31729377558385674,0.08768255186846383
