"","county_id","state_id","X","intercept","sex_ratio","pct_black","pct_hisp","pct_bach","median_income","pct_65_over","pct_age_18_29","gini","pct_manuf","ln_pop_den","pct_3rd_party","turn_out","pct_fb","pct_uninsured","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","mgwr_resid","X32","plotvar"
"1296",27031,27,1488,0.980629081103364,-0.0283627619932303,-0.053653060508117,0.218849832527001,0.354530679892461,-0.183623744385635,0.0392076328691271,0.0225230971387567,-0.0108170073354884,-0.099235406529588,0.191975034510794,0.0285390675140078,0.0308463680450046,0.0187218073075937,-0.113765013905981,0.068864221925422,0.00758811499247984,0.118328437879671,0.0314145434988237,0.0251283186579387,0.0187510746417995,0.0429683300624698,0.0310444840828014,0.0178623918533833,0.0217422626221171,0.0298743752202678,0.0148119918551803,0.0373899701690322,0.0156247929289759,0.0406265876376543,0.468572774436585,1.32971445323121,-0.113765013905981
"1269",26143,26,757,0.465347172150993,-0.0254563311067464,0.58944735332843,0.263942812899288,0.369785838456676,-0.182165737925703,0.0823965767586344,0.0549782513890963,0.00820461273777024,-0.0464321171633254,0.216469189618012,0.0288646452134857,-0.0069380862325372,0.0265150952627011,-0.0417718662748985,0.0752116139899777,0.0073871166660536,0.130231834387368,0.0367359364633407,0.0253034908280689,0.0188037151306475,0.0496610986988936,0.0391773181033388,0.0175948470888807,0.0201837180486249,0.0313844914615079,0.0141583888168737,0.0353128045362228,0.0155497982286365,0.0397942767513869,0.0144986185101423,0.460854030496351,-0.0417718662748985
"1254",26113,26,1197,0.471351762292549,-0.0255384537280999,0.592919126773992,0.260478213852628,0.367218347462804,-0.18220479867712,0.0959787095840086,0.0541417782270705,0.00554701703695383,-0.0485356411608739,0.213369612004999,0.0282313884741109,-0.0087759757249235,0.0260969540451103,-0.0464968704957436,0.0738149614042095,0.00738759239782538,0.129142502123825,0.036531312217033,0.0253155784044467,0.0188011660639538,0.0498082984580605,0.0387593426092962,0.0174998617559873,0.0199714210544268,0.031525587403542,0.0142284910595362,0.035102881992349,0.0155466193798132,0.0398658231681079,-0.338431759800547,-0.065977867072252,-0.0464968704957436
"1991",38069,38,NA,0.31262424174781,-0.0247936941625109,0.44876357169074,0.253478155435103,0.371775989038626,-0.184889987186942,0.0678780647641624,-0.0160880664243077,0.0236631800574868,-0.0809660177157261,0.250365827330025,0.0194976578217596,-0.0881398467444376,0.0131691718324632,0.211972468623447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2585",48191,48,NA,-0.567250357811937,-0.0205193915482657,0.673511257869286,0.333942953448185,0.380023361990193,-0.183290330778102,0.102404377427031,-0.0161789372435724,0.00258239055681063,-0.00887220333020498,0.251205677787338,0.0614718922941998,-0.0112643369940464,0.0122265799194857,-0.0195957240123875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995",21071,21,708,-0.0562821776348095,-0.0233545756700926,0.598561813897801,0.277687477267291,0.438092183469899,-0.181824682772862,0.297326531289958,0.0836078286853314,0.00765051666347879,0.00577482462091702,0.123485385204643,0.0423919772490736,0.100083820307395,0.0278885112761954,-0.0613036775235632,0.0584724486624798,0.00734787173358279,0.112502711029187,0.0408342639868276,0.0263198251271167,0.0188206932861694,0.109749391340584,0.0299081079689448,0.0176828362647872,0.0207377547372272,0.030947458591947,0.0150792399922555,0.0335046422681875,0.0154877030547278,0.0543956459455997,0.199118830853705,0.0459116653023208,-0.0613036775235632
"863",20017,20,NA,-0.113348997125394,-0.0224996093190818,0.453191504253989,0.296452163543824,0.31792396491847,-0.183318029283312,0.0294752452832911,0.0396599433997138,-0.00617826890717759,-0.0130908623454021,0.300861380496177,0.063076481678076,-0.0111943226030338,0.0140333368085117,0.0083723595916081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1763",35003,35,NA,-0.210785446894391,-0.0200194698706179,0.24399697177849,0.330663610125,0.500172976854553,-0.182421873150984,-0.00442049174541176,-0.0114934997501809,0.0563896119501121,-0.0425371983621075,0.209610820216815,0.0341158298222834,-0.0508102542437915,0.0115212685067753,0.135579452828299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045",21171,21,1307,-0.192434752875647,-0.0231554115982866,1.01774732548517,0.255772634739477,0.388510283217339,-0.181957632779648,0.126663990251093,0.0240744407077934,-0.0115475033096412,0.0104633315099582,0.142021713156337,0.0455687593937495,0.0225209312053575,0.0263227408616178,-0.0101311731716336,0.0578521951230858,0.0073377128994536,0.113191526902307,0.0402473189706544,0.0265847373028583,0.0188108281083087,0.0725878061939708,0.0434013024745029,0.0159538472525834,0.0197942458244049,0.0354940038925465,0.0144830675813085,0.0342047436098999,0.0154529611294233,0.0513249864151962,-0.403356654492725,-0.717895232534809,-0.0101311731716336
"2527",48075,48,1381,-0.756942285606166,-0.019488175593403,0.806922554433918,0.353809609866305,0.359177972074047,-0.183719572496281,0.236741560754589,-0.0411599396490505,-0.00317642001334021,0.0245582531505216,0.278105227227506,0.0709724988591326,-0.0135873261498226,0.00983733042438249,-0.0676674462215177,0.0648531814963542,0.00766306440889543,0.126874022589062,0.0211060162508554,0.0233131425264598,0.0185705153882218,0.0753798498392005,0.0311281745164272,0.0164422833808182,0.0269788358599084,0.0250646321236149,0.013832503048782,0.0284670517934568,0.0152124897631097,0.027134758528938,-0.128534951720178,-0.832076866744501,-0.0676674462215177
"2198",41047,41,1986,0.839971557759133,-0.018865571301904,0.345089510042423,0.330989512674174,0.679320198732622,-0.17997513723444,0.0889104879877232,-0.141489518962586,0.128779229176623,-0.166035035889002,0.205389964510934,0.0118997467860136,-0.0784465540304463,0.00807087473533786,-0.0992241708114451,0.13787907971258,0.00812497931334886,0.230663730559317,0.0188481663878027,0.0218161527262579,0.0179028995479458,0.0501271547332105,0.0281298642486029,0.018452843557416,0.0264804422373109,0.0193557335477648,0.0154679723253244,0.0361414433541039,0.0149562007628955,0.0519514231414349,-0.217896351792446,0.117728279059416,-0.0992241708114451
