,mgwr_b0_est,mgwr_b1_est,mgwr_b2_est,mgwr_moran
134,0.26262279612710027,0.1925232168891387,0.01731099232128211,-0.05912701199886999
135,0.2207205256670141,0.16684223451882993,0.07057444088046945,-0.043646471187497725
136,0.2382146850106752,0.21179596172780063,0.0218933094187018,-0.054047322399121155
137,0.25830873560830053,0.17698138694196808,0.02625497726476301,-0.06444991792987065
138,0.2643872870549259,0.15986695659074904,0.10816985332708852,-0.054296414818966
139,0.25119899656571126,0.18759754532037662,0.08801252435275168,-0.04933876010003338
140,0.2521195699692105,0.19446079130869132,0.042988934706098526,-0.038813288022827075
141,0.2794118608603581,0.17525747987610468,0.016221004124632312,-0.0463118114856772
142,0.25719417860654714,0.173931312883527,0.04299291024846782,-0.05781193309321032
143,0.21532314663574628,0.1689110821114994,0.02784052608181564,-0.06385697868705476
144,0.257887268992837,0.165341227493309,0.006974861570414573,-0.044143790491810914
145,0.24081229778838434,0.17268263831478547,0.027461885146982952,-0.040256676394319346
146,0.2741807589516093,0.17871268222176642,0.015358498728965374,-0.04342083277560723
147,0.24890136131402835,0.20124785088025735,0.06813563764459991,-0.057506391058889654
148,0.26055638874691617,0.19234952704122754,0.02216844824232822,-0.06173179101659628
149,0.23254404269488005,0.18884486471192957,0.05099056748089464,-0.04750658430746654
150,0.25086778315702996,0.18261131618185572,0.01905038356275866,-0.04273891122509301
151,0.24226249845460063,0.15472289436667935,0.029819358528579372,-0.06370739883143113
152,0.2516629726715175,0.1764530608274082,0.005422682565873116,-0.05176164115748172
153,0.26161323468927594,0.1779545539633927,0.018136963434234522,-0.04419779456578984
154,0.24285982043022059,0.18698483336232796,0.11677753392766817,-0.03787437734398995
155,0.2648750960970551,0.18511659695322577,0.089685740214222,-0.06417774372254055
156,0.24798100191619907,0.1876748369981789,0.019308537004708703,-0.06477925440640382
157,0.2610202320230881,0.1735644529270082,0.08493290613495692,-0.04972463744775838
158,0.23291054016314647,0.13936516277091435,0.007652179998542987,-0.047691304823333405
159,0.2518200500356645,0.17973383299874693,0.0808885175740616,-0.03968802891924086
160,0.23776044687698164,0.19957343873640937,0.015001930915413771,-0.0468919864891113
161,0.26399040387345585,0.1910135380491404,0.04048245299714741,-0.04890064105762554
162,0.276861362623741,0.1939405656046003,0.003901994970676803,-0.05524131481826683
163,0.24516316903118993,0.21333311369303257,0.020963599150832474,-0.054760965220178155
164,0.2569462658187114,0.1773732440757703,0.036945707868184456,-0.053145624478508714
165,0.2720604351932596,0.16777594161741208,0.01044770904722139,-0.05021471283064042
166,0.23996415340686653,0.19074647632775382,0.017950253438964253,-0.05523035085510343
167,0.25211059753328413,0.18133491200277585,0.02802768339148742,-0.07505972773733828
168,0.25757440503991946,0.18077136252493994,0.00854706748987323,-0.042967850075580606
169,0.24176911775364823,0.193856958836359,0.029518355825482602,-0.041460573696562926
170,0.24296048488622837,0.1868793828464885,0.03228413940008361,-0.0353959989858105
171,0.24416875438464022,0.1753895675217486,0.06321465184220472,-0.03804383852010042
172,0.2521083192793372,0.20251868890689598,0.014703667993919815,-0.051721753936977324
173,0.2921474224378864,0.18326489262230922,0.010341802767458738,-0.04177358435097668
174,0.2557499585848249,0.16292189709147803,0.077346958454431,-0.05770769270288282
175,0.24434859905670092,0.17383652915357972,0.030224601749192757,-0.05875290014969241
176,0.25715128289984684,0.17732222418416604,0.04317541837829417,-0.05689468815558813
177,0.25097665774256983,0.1683951199570242,0.03367032322410835,-0.04260348912398364
178,0.2584763841582273,0.19259620495268287,0.011657694908593504,-0.03618201486590588
179,0.26261385213378785,0.2012237583059526,0.021623238534403247,-0.06467984173449631
180,0.2538815828424018,0.19034859562294845,0.012143051822659177,-0.05621859831506638
181,0.2637567394869857,0.18969593627152034,0.021327639699812998,-0.05254731732467895
182,0.24907713164166817,0.16757202900565638,0.09333666728764171,-0.04141930667180034
183,0.26712881791205473,0.1871514433806361,0.08185337495151417,-0.041514312209461265
184,0.24935845805267975,0.20524903367106068,0.04537336067480989,-0.04205169574074863
185,0.23992290757356433,0.15623463592561318,0.02743756080707475,-0.05642624245013086
186,0.27662529296674515,0.19568678869647,0.039571594759300936,-0.054693932343170576
187,0.2540729739482352,0.17684460507057545,0.039561969856592584,-0.050529411297316196
188,0.24847084255921242,0.1906934246501447,0.039517702286851045,-0.06305346504352818
189,0.2534040942006421,0.19475492929171634,0.03881657391522211,-0.038920221083091455
190,0.2665859573565616,0.17288336823891845,0.04339063763892424,-0.05134306225915675
191,0.23958694060336772,0.1975048423291762,0.018135557207026427,-0.040041303862657765
192,0.2646652974556953,0.1756531395080321,0.024215392313069538,-0.047602902455411114
193,0.2399778757358501,0.2229525728766779,0.051505980615413234,-0.04603091841056547
194,0.21969595624719876,0.185895000812789,0.026878444862838278,-0.05652394972093423
195,0.2783107312449623,0.1840000146532803,0.02961360276279363,-0.04666160208162966
196,0.23554639733129415,0.17826761549500136,0.02801790326117473,-0.050763676567768645
197,0.26975473142917955,0.18492486272816588,0.02388044856237652,-0.04630013061588361
198,0.2517811070520726,0.168634373582196,0.07907458773588266,-0.03831505481701559
199,0.27937146233286286,0.17129374648957374,0.058215614369608,-0.0636761984613882
200,0.22724474067593767,0.1705490910913143,0.02588675320091909,-0.04094578575515069
201,0.25695461342574777,0.1991410006117715,0.012943934090830098,-0.06444244210581576
202,0.27418143574060944,0.18157684098743046,0.04815764089906989,-0.06595708148545729
203,0.22556887328729927,0.19860459129193134,0.05828270221483056,-0.031351897797308605
204,0.26335711148540386,0.14153251287657986,0.084707983388305,-0.0385215756917363
205,0.2712843518796048,0.16993961745238811,0.032841957232922436,-0.055950730614712195
206,0.27380406026961607,0.1773192270176184,0.03133576510601649,-0.040230839956721755
207,0.2687894186665297,0.17669066678076834,0.010533203591662842,-0.03634386318886736
208,0.21862357604021956,0.1906314196345956,0.013171861047488007,-0.05145016044773755
209,0.27473508383101714,0.15964764964935463,0.0069217721340299534,-0.05081986504815533
210,0.256937926066466,0.17095248390611878,0.016151359385522306,-0.052333796502632195
211,0.26990628445054715,0.22353718253077628,0.07274186795185757,-0.04581371656306323
212,0.26457187675027805,0.1761878739644569,0.03299377778290045,-0.05935359182565193
213,0.2416132683700964,0.15970454227133354,0.017173673089513303,-0.036348747261936286
214,0.2482097639505814,0.18874990851710055,0.05548556676711236,-0.061635562465412554
215,0.23652745710949866,0.20549549765529054,0.02357657585337296,-0.0481041211909289
216,0.25656910245475956,0.19787501039675015,0.025860279407899624,-0.030919664614478624
217,0.2591957552643913,0.19189203460953325,0.025905910703158053,-0.05091315381580145
218,0.2554551231702817,0.1636240338171905,0.044525775196005264,-0.05714215450350572
219,0.27226373577894125,0.19043854429342869,0.015010303175319092,-0.036772187155771276
220,0.23758480357152084,0.20438281484207582,0.011011133528685671,-0.048740750709750515
221,0.2578258719661568,0.19434135635685815,0.025109936421826986,-0.05130263026705004
222,0.23948398400997256,0.21165197409066136,0.004556858321783134,-0.06028059598779053
223,0.2679356381329658,0.19192789833038304,0.0073574716353517,-0.049356616098615656
224,0.25500475803601613,0.18646190518103797,0.09551685824266308,-0.054011069941587754
225,0.2676039023026044,0.18780033778354677,0.01612870054037749,-0.03315632757364346
226,0.254818619695399,0.17644141959471793,0.03011713811880806,-0.04811483836166744
227,0.23791178476421168,0.2007601392678356,0.022206371343526824,-0.0332711521347813
228,0.25010122937587304,0.20524829807185987,0.03151148768916698,-0.05088636593478104
229,0.2507997860842952,0.15691672250933994,0.051195675701656035,-0.04924660818995686
230,0.2434214253384086,0.17520898491346112,0.00654671980496601,-0.04490081520295927
231,0.2952818863322789,0.1666196070853084,0.015890198906851144,-0.04902557680323872
232,0.2376587867840868,0.17265541868843617,0.011600195621465232,-0.03524642240366784
233,0.24767565871849626,0.16502677567361795,0.07113096761845002,-0.04929247092658219
234,0.26992057723405477,0.17782796438309756,0.04284109811566797,-0.046799456955207326
235,0.25318179194099405,0.19669328568221095,0.07975750863646662,-0.022402829375893506
236,0.2433298769972109,0.1666417134579348,0.016256636943608356,-0.04940179260322648
237,0.2255771752426874,0.171424167894326,0.033914225949150396,-0.044451430975480793
238,0.2444487043662628,0.1467481324410074,0.045129621844953595,-0.04617775910077618
239,0.22520094068870847,0.18881192570609354,0.02717829340013661,-0.044732235317987104
240,0.2676637584407149,0.1919977044340923,0.06547118684366833,-0.05091480591732363
241,0.25707226086408497,0.19288436598989775,0.031808315902987265,-0.048837940787009405
242,0.3005004584756481,0.173391384803924,0.03350730491446403,-0.05433934619751398
243,0.24446433871405315,0.19263155822121955,0.046246953210470544,-0.03720083529689842
244,0.2652257936017544,0.18990911283590955,0.025433308055860995,-0.05201885678761636
245,0.24420117152585893,0.19130203773334853,0.026561714131134312,-0.04888537551978953
246,0.262183035440005,0.19075420489106618,0.04862985074616655,-0.03594763695993705
247,0.2386938992737554,0.1794155765648934,0.019977849040716773,-0.04476801022249355
248,0.26833629754471156,0.18741728673390703,0.008992487607797323,-0.04142960213524472
249,0.2554928711491313,0.1802633763125403,0.020090942975516876,-0.06249644916040219
250,0.25956223125710326,0.18461712880878084,0.008536791211983034,-0.030592657513713508
251,0.27737377226819815,0.17476295680586346,0.02522970952889301,-0.05341386513593927
252,0.268789236734323,0.18549004959464907,0.008247894812139387,-0.060462086690307074
253,0.2372271511057693,0.18399093317101245,0.00524611410710537,-0.037718190478614085
254,0.23458682977542683,0.18726958805653818,0.05070837538931134,-0.04448149196632064
255,0.22685627831448377,0.16269548736190917,0.01168360766138558,-0.045332069921683316
256,0.25406730426582946,0.17051527975428235,0.003958518826183147,-0.04508489728592892
257,0.2632890552076004,0.16757064429071505,0.013486013600633014,-0.047252451035698834
258,0.26183065825970464,0.203256219179154,0.03248126887721539,-0.04475266265367965
259,0.26630013031957955,0.19035860883890784,0.011977283363455273,-0.04935496452542682
260,0.2744897944311641,0.1722363520031826,0.02416148601881581,-0.05447898934130499
261,0.26853523854634936,0.18229274167360843,0.04583237311803288,-0.044644468107025534
262,0.25724047197223127,0.17378996291623583,0.012233937467005043,-0.03905455793106888
263,0.24037728931481292,0.19366467670778742,0.045702225967145876,-0.05351741086527634
264,0.25381609340933287,0.19801994054522312,0.0515335674982275,-0.06731759386356564
265,0.2355731850693516,0.15924932408126505,0.03193801700007989,-0.04675415649590162
266,0.2396419798933627,0.16702472719669537,0.006515031383335729,-0.047336179155118736
267,0.27696491997038225,0.1793693332387775,0.004772956276588817,-0.052421707265916724
268,0.2518568393047295,0.16186291107254408,0.023187535157284635,-0.03785209174574116
269,0.22048692571666423,0.18228225793522482,0.03557723036040086,-0.07220110291854254
270,0.26357534105062047,0.16752499158462855,0.08702481718958327,-0.04600334443977212
271,0.27478593531466194,0.1789636021985688,0.061999588186878195,-0.06492523409729352
272,0.25931768744035255,0.18333837430889688,0.023491753818897246,-0.042205782430356734
273,0.255662809176694,0.18880241194623879,0.010788578314284463,-0.0356242561855107
274,0.23768398909729785,0.18655038127319623,0.020957135400034643,-0.03882015890670903
275,0.2550678414003522,0.15944026628007846,0.04162318331057878,-0.04312734952031515
276,0.2484868164358719,0.1547735329897909,0.03962963774666314,-0.05482534483230101
277,0.23096395808545578,0.1794588700291372,0.016168588187016907,-0.05126344388762538
278,0.23469362168945604,0.1904887410871431,0.03794719551489008,-0.0642077640606698
279,0.25371642540778383,0.17745771427386525,0.013520485535744024,-0.04443359677428783
280,0.26514301218230474,0.1662198825499956,0.01783045329138031,-0.045649672349590685
281,0.2447209205307636,0.16740001516335734,0.040914601202253306,-0.04539760086204713
282,0.27156139894699166,0.15385776448639396,0.030851662467001613,-0.04115825330603613
283,0.23571947939765864,0.17526328287292214,0.013564828955834581,-0.053254989344015416
284,0.2445794871681931,0.1546115928029476,0.0495628631712815,-0.0597189062024256
285,0.2610046629087846,0.1903123388348589,0.020532150274540552,-0.060487499487484386
286,0.2655111586459264,0.1703541870134215,0.03636675583265476,-0.04669942146193185
287,0.27917846610011626,0.20452879155855477,0.03338615466435356,-0.045581339136389724
288,0.2678556408740189,0.17937757427649575,0.028030949767428252,-0.05275018506958559
289,0.27459432298101016,0.20678362580094103,0.016557708927427597,-0.04351294677798931
290,0.2626039074922836,0.17041693552213244,0.02666282280492245,-0.04693276945729012
291,0.23236042573252422,0.1777466995336381,0.0137842451700076,-0.04093564640009524
292,0.25923235381914844,0.1749330436122348,0.02317848992943196,-0.049015176437629
293,0.24684136865919942,0.18396963336505476,0.007677207812634419,-0.04655471399155163
294,0.23875304559526833,0.16255012617698186,0.01784478216510147,-0.058904445739588474
295,0.2510270404413146,0.19522222396018965,0.03055089662170566,-0.05290746145164661
296,0.2551359354567701,0.16467643455147513,0.004732669662377956,-0.05545641054783506
297,0.25526646672432296,0.17885389254518633,0.014866844852778527,-0.05060302757227155
298,0.247778821109299,0.19579830574490883,0.009093488972234205,-0.04178686512111467
299,0.27130276584670676,0.17882822038304236,0.03650728847013871,-0.048689617288038646
300,0.262293615618015,0.19922628253937213,0.03924948862979664,-0.053199586971495495
301,0.2604746982715539,0.19835598014924216,0.028073691801622273,-0.07130277199152099
302,0.26513665988923846,0.15058895594829508,0.013634174179628792,-0.05124673264619092
303,0.2056168949337116,0.17783726808594075,0.045120851412181626,-0.0577002571080763
304,0.25905270733516894,0.17809245673884466,0.014070942976877101,-0.059806339937215826
305,0.2479423517431237,0.19416061668705945,0.02455089941123452,-0.05177827587519096
306,0.23743856986286754,0.21122698756193306,0.0060690000447912815,-0.068137770947632
307,0.25616066527845777,0.16251605376839467,0.017448839058097715,-0.06343467179016216
308,0.23068378663133948,0.1837154139030148,0.02789436092718942,-0.035984605587935654
309,0.23026395559107568,0.20771205160269035,0.03129944167452214,-0.056621667666132094
310,0.2560386752286741,0.18176118353452236,0.024052364107295277,-0.04660272258765789
311,0.25454100861125556,0.16685085843807482,0.05146746505039611,-0.04917416941671508
312,0.30758471426925055,0.14406963447960286,0.02748174120437049,-0.024978946707000717
313,0.23725742624237545,0.1940453446361567,0.03987316687398974,-0.05256028513936911
314,0.24590433358736222,0.19884343564988427,0.017281426048092706,-0.07263923377130953
315,0.2588107057234556,0.1766769877771155,0.023728858299937948,-0.05334990221275603
316,0.2480374280181318,0.17453305400811356,0.052604905815114726,-0.03721699932956062
317,0.2452009246357447,0.17298759450593335,0.03483344207197753,-0.04439024112888529
318,0.2593491465169267,0.1799422922613839,0.011502054936551669,-0.025692419500876147
319,0.24333880547856396,0.1787023233280656,0.02412472930594078,-0.045939372887794844
320,0.22202344302474694,0.1998252282120876,0.014293327239084882,-0.050924141666425955
321,0.232531072289834,0.1525735592809401,0.02796062504490303,-0.04728700416808334
322,0.24348905265196272,0.19772638775819484,0.036399566205622756,-0.058063243447987765
323,0.2491802099975794,0.15544117011226247,0.03882452440841929,-0.04775800970594256
324,0.22862423778786667,0.18654036367807894,0.011353408150466497,-0.0508853512015391
325,0.23916563951513,0.1844168998166864,0.03160023923270932,-0.056432557540892166
326,0.26599377866240864,0.182739814104953,0.020806783168912914,-0.05480136723459368
327,0.2674794810537481,0.15882497619690467,0.06135235886924556,-0.05547030448850478
328,0.26801935390301906,0.15795674255257966,0.011345217727947748,-0.0536042009482526
329,0.2475737404780032,0.22132128325001404,0.04079417774359523,-0.052579358336293354
330,0.23544618804007167,0.1602461103291229,0.05411452997065515,-0.056505197245609096
331,0.25072669019546256,0.1720525837908734,0.015730364544055745,-0.04263397200990842
332,0.241237771487875,0.16085747959744037,0.01779563057463857,-0.04935140452260361
333,0.24865292760533206,0.17171104046975932,0.048558756640330984,-0.039146166268016466
334,0.27029105539519704,0.19310903911754793,0.020709192300564297,-0.04198325149810318
335,0.268971723408779,0.17338116477253052,0.03311627182407338,-0.0696735580295873
336,0.2579503052921244,0.19790302451647113,0.040225439536432886,-0.059584601957755834
337,0.24781329481825126,0.19281936175206446,0.015095686634493753,-0.03736705087174222
338,0.26843758825116043,0.14150834916487165,0.04198279949582143,-0.062113310612190206
339,0.26571139350180867,0.18676774801001123,0.012514901862887848,-0.045804063207523865
340,0.24399968079949502,0.19512934583678093,0.06543592711472783,-0.04417461684520748
341,0.2304006212889389,0.19218305304142455,0.05203107829709707,-0.03473843933398681
342,0.2518430106189666,0.1614739701854439,0.02021416215433891,-0.055547510861857656
343,0.2807598973403168,0.17173293155624839,0.01031657198590502,-0.044714558161253755
344,0.2644618430934401,0.20152202145724105,0.05380321152125266,-0.036832181775801935
345,0.2209986703596428,0.18999952000494402,0.03048737859742576,-0.043538049945955296
346,0.24756709935128499,0.1714771427293308,0.015581431706036746,-0.04783736992357313
347,0.28118794732733005,0.19207536508195927,0.018769748317865955,-0.05030864078726128
348,0.2470849552807865,0.20947188002157216,0.010982209449775258,-0.046301366597617195
349,0.25780085943849207,0.18243280698610048,0.013755906447218962,-0.053838288170957045
350,0.26222984200356003,0.16069644431661717,0.008216063260732126,-0.03837206669163911
351,0.25205767009927355,0.18145454991359333,0.05898049926360222,-0.04186654026635782
352,0.27712523345898504,0.19308086882494052,0.009994117200986663,-0.047253472004360524
353,0.25323600538105717,0.17983710089453855,0.05421714048110149,-0.058513651094054486
354,0.2310811357843689,0.15593673647417847,0.0649147629472912,-0.05219129615867556
355,0.24664535911492777,0.18772718550379963,0.11199830275769937,-0.04138492809547406
356,0.2530930164926757,0.19454652474045855,0.01491677314193609,-0.05110653489431611
